timestamp,T_out,T_ret,T_rec,T_coil,T_sup,pressure_hex,u_heat,u_heat_recovery,u_FF1,is_running
2021-11-26 05:00:00,2.54286,22.1,16.2857,32.1615,32.0846,21.45,100,100,47,1
2021-11-26 07:05:00,1.82333,22.1571,14.9,26.825,30.9,51.5,100,100,60,1
2021-11-26 07:10:00,1.86667,22.1557,14.9,26.8667,30.9,51.5,100,100,60,1
2021-11-26 07:15:00,1.89815,22.1543,14.9333,26.6667,30.7167,51.5,100,100,60,1
2021-11-26 07:20:00,1.92963,22.1529,14.9,26.7571,30.7625,51.5,100,100,60,1
2021-11-26 07:25:00,1.96111,22.1514,14.9352,26.4,30.4667,51.5,100,100,60,1
2021-11-26 07:30:00,1.99259,22.15,14.9704,26.6,30.525,51.5333,100,100,60,1
2021-11-26 07:35:00,2.02407,22.1429,15.0056,26.5,30.4,51.5,100,100,60,1
2021-11-26 07:40:00,2.05556,22.15,15.0407,26.1667,30.1333,51.5,100,100,60,1
2021-11-26 07:45:00,2.08704,22.1556,15.0759,26.45,30.14,51.5,100,100,61,1
2021-11-26 08:55:00,2.8,22.15,15.3727,26.0833,29.7,51.5556,100,100,60,1
2021-11-26 09:00:00,2.85714,22.15,15.4,26.275,30,51.537,100,100,61,1
2021-11-26 09:05:00,2.89762,22.1462,15.4067,26.35,30.0333,51.5185,100,100,61,1
2021-11-26 09:10:00,2.9381,22.1467,15.3857,26.06,29.65,51.5,100,100,60,1
2021-11-26 09:15:00,2.97857,22.1473,15.4,26.04,29.65,51.4615,98,100,60,1
2021-11-26 09:20:00,3.01905,22.1478,15.4071,26.26,29.8333,51.5455,100,100,60,1
2021-11-26 09:25:00,3.05952,22.1484,15.4143,26.1286,29.85,51.5,100,100,60,1
2021-11-26 09:30:00,3.1,22.1489,15.4,26.4,30.1143,51.5,100,100,60,1
2021-11-26 09:35:00,3.15,22.1495,15.44,26.2167,29.84,51.5,100,100,60,1
2021-11-26 09:40:00,3.2,22.15,15.48,26.3,29.975,51.5,100,100,60,1
2021-11-26 09:45:00,3.25,22.15,15.52,26.05,29.6167,51.5,100,100,60,1
2021-11-26 09:50:00,3.3,22.15,15.56,26.3444,29.9833,51.5,100,100,60,1
2021-11-26 09:55:00,3.35,22.15,15.6,26.15,29.8,51.5,100,100,60,1
2021-11-26 10:00:00,3.35556,22.1556,15.62,26.4667,30.1,51.5,100,100,60,1
2021-11-26 10:05:00,3.37778,22.15,15.6,26.08,29.5667,51.5,100,100,61,1
2021-11-26 19:20:00,1.792,22.3667,15.1168,26.7333,30.6625,51.5,100,100,60,1
2021-11-26 19:25:00,1.768,22.5083,15.12,26.7143,30.8,51.5,100,100,60,1
2021-11-26 19:30:00,1.744,22.65,15.1,26.725,30.7,51.5,100,100,60,1
2021-11-26 19:35:00,1.72,22.6458,15.1,26.675,30.5,51.5,100,100,60,1
2021-11-26 19:40:00,1.696,22.6417,15.1,26.8833,30.95,51.5,100,100,60,1
2021-11-26 19:45:00,1.672,22.6375,15.1,26.56,30.56,51.5,97,100,60,1
2021-11-26 19:50:00,1.648,22.6333,15.0909,26.8571,30.75,51.5,100,100,60,1
2021-11-27 05:45:00,3.63333,22.05,15.6,26.475,30.1429,51.4286,100,100,60,1
2021-11-27 05:50:00,3.64,22.0474,15.6,26.55,30.35,51.5455,100,100,60,1
2021-11-27 09:10:00,4.63333,22.1556,16.2,26.5,29.9,51.5,100,100,60,1
2021-11-27 09:15:00,4.66667,22.1543,16.1,26.4,29.9,51.5,100,100,60,1
2021-11-27 12:10:00,5.34444,22.1394,16.4,26.1,29.525,51.4286,100,100,60,1
2021-11-27 12:15:00,5.42222,22.16,16.5,26.2,29.65,51.5714,100,100,60,1
2021-11-27 12:20:00,5.5,22.15,16.3857,26.3,29.65,51.5,100,100,60,1
2021-11-27 12:25:00,5.475,22.14,16.4143,26.35,29.85,51.5,100,100,60,1
2021-11-27 12:30:00,5.45,22.1538,16.4095,26.15,29.4667,51.5,100,100,60,1
2021-11-27 12:35:00,5.425,22.1,16.4048,26.3,29.54,52,100,100,60,1
2021-11-27 12:40:00,5.4,22.0917,16.4,26.3667,29.8,51.7692,100,100,60,1
2021-11-27 12:45:00,5.375,22.0833,16.4,26.5333,29.88,52,100,100,60,1
2021-11-27 12:50:00,5.35,22.075,16.3909,26.6,30,52,100,100,60,1
2021-11-27 12:55:00,5.325,22.0667,16.4,26.65,30.1,52,100,100,60,1
2021-11-27 13:00:00,5.3,22.0583,16.4,26.2286,29.675,51.9,100,100,60,1
2021-11-27 13:05:00,5.26667,22.05,16.3714,26.375,29.6667,51.6667,100,100,60,1
2021-11-27 13:10:00,5.23333,22.0455,16.3429,26.4667,29.875,52.1429,100,100,60,1
2021-11-28 02:55:00,3.4,21.85,15.4,26.3,29.85,51.5,100,100,60,1
2021-11-28 05:00:00,4.11429,21.8333,16.7455,32.7579,31.3333,18.3125,100,100,41,1
2021-11-28 05:05:00,4.4,21.8367,16.49,28.9067,32.0308,42.5385,100,100,59,1
2021-11-28 05:10:00,4,21.84,16.1267,26.1667,29.96,52,100,100,60,1
2021-11-28 05:15:00,3.83333,21.8433,15.7633,26.42,30.0667,51.4545,100,100,60,1
2021-11-28 05:20:00,3.65,21.8467,15.4,26.7,30.44,51.4773,100,100,60,1
2021-11-28 05:25:00,3.525,21.85,15.4,26.55,30.3333,51.5,100,100,60,1
2021-11-28 05:30:00,3.4,21.85,15.4,26.55,30.4,51.5,100,100,60,1
2021-11-28 05:35:00,3.38095,21.85,15.38,26.225,30.025,51.5,100,100,60,1
2021-11-28 05:40:00,3.3619,21.85,15.4,26.4,29.9,51.5,100,100,60,1
2021-11-28 05:45:00,3.34286,21.85,15.4,26.2,30.025,51.5,100,100,60,1
2021-11-28 05:50:00,3.35455,21.85,15.4,26.4,30.15,51.5,100,100,60,1
2021-11-28 05:55:00,3.34286,21.85,15.4,26.55,30.4,51.5,100,100,60,1
2021-11-28 06:00:00,3.35,21.85,15.4,26.55,30.6,51.5,100,100,60,1
2021-11-28 06:05:00,3.35,21.85,15.4,26.6,30.3333,51.5,100,100,60,1
2021-11-28 06:10:00,3.35,21.85,15.4,26.65,30.3,51.5,100,100,60,1
2021-11-28 06:15:00,3.35,21.8556,15.4,26.55,30.3333,51.5,100,100,60,1
2021-11-28 06:20:00,3.36,21.8462,15.4091,26.5667,30.3667,51.5,100,100,60,1
2021-11-28 06:25:00,3.35,21.85,15.3909,26.4,30.15,51.5,100,100,60,1
2021-11-28 06:30:00,3.35,21.85,15.4,26.3,30.1444,51.6667,100,100,60,1
2021-11-28 06:35:00,3.35,21.85,15.4059,26.4,30.1389,51.4667,100,100,60,1
2021-11-28 06:40:00,3.38125,21.85,15.3889,26.35,30.1333,51.5,100,100,60,1
2021-11-28 06:45:00,3.4125,21.85,15.4111,26.15,29.875,51.5,100,100,60,1
2021-11-28 06:50:00,3.44375,21.85,15.4,26.3125,29.9,51.5,100,100,60,1
2021-11-28 06:55:00,3.475,21.85,15.4,26.475,30.2,51.5,100,100,60,1
2021-11-28 07:00:00,3.50625,21.85,15.4,26.4,30.1,51.5,100,100,60,1
2021-11-28 07:05:00,3.5375,21.85,15.4,26.1,29.92,51.5556,100,100,60,1
2021-11-28 07:10:00,3.56875,21.85,15.44,26.275,29.925,51.5,100,100,60,1
2021-11-28 07:15:00,3.6,21.8545,15.48,26.48,30.15,51.4615,100,100,60,1
2021-11-28 07:20:00,3.61,21.8444,15.52,26.1,30.2,51.5,100,100,60,1
2021-11-28 07:25:00,3.62,21.86,15.56,26.15,29.7333,51.5,100,100,60,1
2021-11-28 10:20:00,4.65,22.0571,16.1,26.475,30.0333,51.4,100,100,60,1
2021-11-28 10:25:00,4.6,22.1571,16.1,26.05,29.55,51.5,100,100,60,1
2021-11-28 10:30:00,4.55,22.1565,16.1,26.425,29.825,51.5,100,100,60,1
2021-11-28 10:35:00,4.5,22.156,16.1,26.5333,30.08,51.5,100,100,60,1
2021-11-28 10:40:00,4.47143,22.1554,16.1,26.2333,29.7,51.5278,100,100,60,1
2021-11-28 10:45:00,4.44286,22.1548,16.1,26.2,29.65,51.5556,100,100,60,1
2021-11-28 10:50:00,4.41429,22.1542,16.0963,26.5,30.025,51.5,100,100,60,1
2021-11-28 10:55:00,4.38571,22.1536,16.0926,26.15,29.6,52.5,100,100,60,1
2021-11-28 11:00:00,4.35714,22.153,16.0889,26,29.4,51.7,100,100,60,1
2021-11-28 11:05:00,4.32857,22.1524,16.1,26.325,29.54,52,100,100,60,1
2021-11-28 11:10:00,4.3,22.1518,16,26.36,29.8667,51.4,100,100,60,1
2021-11-28 11:15:00,4.27692,22.1512,15.9,26.4667,30.15,51.5,100,100,60,1
2021-11-28 11:20:00,4.25385,22.1506,16.2,26.65,30.15,51.7273,100,100,60,1
2021-11-28 11:25:00,4.23077,22.15,16.08,26.4667,30.075,52.5,100,100,60,1
2021-11-28 11:30:00,4.20769,22.1455,15.9,26.3,29.65,51.5,100,100,60,1
2021-11-28 11:35:00,4.18462,22.1359,15.9,26.3,30,51.5,100,100,60,1
2021-11-28 11:40:00,4.16154,22.1264,15.9,26.4,30,51.3333,100,100,60,1
2021-11-28 11:45:00,4.13846,22.1168,15.9,26.5,30.1,51.5556,100,100,60,1
2021-11-28 11:50:00,4.11538,22.1073,15.9,26.6,30.3,51.8333,100,100,60,1
2021-11-28 11:55:00,4.09231,22.0977,15.9,26.475,30.1167,52.5,98,100,60,1
2021-11-28 12:00:00,4.06923,22.0882,15.8667,26.16,29.675,51.3333,100,100,60,1
2021-11-28 12:05:00,4.04615,22.0786,15.8833,26.33,29.7,51.5556,100,100,60,1
2021-11-28 12:10:00,4.02308,22.0691,15.9,26.5,29.9,51.8333,100,100,60,1
2021-11-28 12:15:00,4,22.0595,15.8667,26.45,29.925,51.5,100,100,60,1
2021-11-28 12:20:00,3.96071,22.05,15.8333,26.5,29.9667,51.5,100,100,60,1
2021-11-28 12:25:00,3.92143,22.0444,15.8,26.5,29.98,51.5,100,100,60,1
2021-11-28 12:30:00,3.88214,22.0545,15.7667,26.4333,30,51.5,100,100,60,1
2021-11-28 12:35:00,3.84286,22.05,15.7333,26.275,29.7,51.4667,100,100,60,1
2021-11-28 12:40:00,3.77857,22.05,15.7,26.1333,29.6333,51.5,100,100,60,1
2021-11-28 12:45:00,3.71429,22.05,15.6667,26.15,29.7,51.6429,100,100,60,1
2021-11-28 12:50:00,3.65,22.0467,15.6333,26.375,29.9667,51.5385,100,100,60,1
2021-11-28 12:55:00,3.65,22.05,15.6,26.68,30.35,51.4615,100,100,60,1
2021-11-28 13:00:00,3.525,22.05,15.6,26.9,30.9,51.5714,100,100,60,1
2021-11-28 13:05:00,3.4,22.0556,15.5,26.38,30.2667,51.5,100,100,60,1
2021-11-28 13:10:00,3.36667,22.05,15.45,26.35,30.1,51.4545,100,100,60,1
2021-11-28 13:15:00,3.33333,22.05,15.4,26.5,30.3,51.5556,100,100,60,1
2021-11-28 13:20:00,3.30714,22.0455,15.4,26.8,30.5,51.4667,98,100,60,1
2021-11-28 13:25:00,3.28095,22.05,15.4,26.4,30.2,51.5385,100,100,60,1
2021-11-28 13:30:00,3.25476,22.05,15.4,26.4667,30.1833,51.6,100,100,60,1
2021-11-28 13:35:00,3.22857,22.05,15.4,26.5333,30.1333,51.5714,100,100,60,1
2021-11-28 13:40:00,3.20238,22.05,15.38,26.6,30.3,51.3333,100,100,60,1
2021-11-28 13:45:00,3.17619,22.05,15.4,26.25,30,51.5,100,100,60,1
2021-11-28 13:50:00,3.15,22.05,15.4,26.475,30.2333,51.5,100,100,60,1
2021-11-28 13:55:00,3.125,22.05,15.4,26.3333,30.125,51.5,100,100,60,1
2021-11-28 14:00:00,3.1,22.0545,15.4,26.7,30.5333,51.5,100,100,60,1
2021-11-28 14:05:00,3.075,22.05,15.4,26.725,30.6042,51.5,100,100,60,1
2021-11-28 14:10:00,3.05,22.0775,15.4,26.75,30.675,51.5,100,100,60,1
2021-11-28 14:15:00,3.025,22.105,15.42,26.8333,30.45,51.5,100,100,60,1
2021-11-28 14:20:00,3,22.1325,15.3889,26.425,30.225,51.5,100,100,60,1
2021-11-28 14:25:00,2.975,22.16,15.4,26.8,30.6,51.5,100,100,60,1
2021-11-28 14:30:00,2.95,22.15,15.4,26.725,30.575,51.5,100,100,60,1
2021-11-28 16:00:00,2.4,22.1444,15.1,26.8833,30.8167,51.5,100,100,60,1
2021-11-28 16:05:00,2.37,22.15,15.0667,26.72,30.76,51.5,100,100,60,1
2021-11-28 22:15:00,1.266,22.0429,14.5,25,27.55,50.5,100,100,60,1
2021-11-28 22:20:00,1.245,22.0524,14.5,25.5,28.1286,50.5,100,100,60,1
2021-11-28 22:25:00,1.224,22.0619,14.5,26.3167,29.1,50.5,100,100,60,1
2021-11-28 22:30:00,1.203,22.0714,14.5,27.37,30.4556,50.5,100,100,60,1
2021-11-28 22:35:00,1.182,22.081,14.5,28.2,31.42,50.5,100,100,60,1
2021-11-28 22:40:00,1.161,22.0905,14.5333,28.75,32.2167,50.5,100,100,60,1
2021-11-28 22:45:00,1.14,22.1,14.5274,29,32.65,50.5,100,100,60,1
2021-11-28 22:50:00,1.15,22.05,14.5215,29.5333,33.15,50.5,100,100,60,1
2021-11-28 22:55:00,1.15,22.15,14.5156,29.6,33.55,50.5,100,100,60,1
2021-11-28 23:00:00,1.13214,22.2,14.5096,29.6667,33.7333,50.5,100,100,60,1
2021-11-28 23:05:00,1.11429,22.1938,14.5037,29.55,33.75,50.5,100,100,60,1
2021-11-28 23:10:00,1.09643,22.1877,14.4978,28.55,33,50.5,100,100,60,1
2021-11-28 23:15:00,1.07857,22.1815,14.4919,27.24,31.6167,50.5,100,100,59,1
2021-11-28 23:20:00,1.06071,22.1753,14.4859,26.7143,30.7333,50.4667,100,100,59,1
2021-11-28 23:25:00,1.04286,22.1691,14.48,27.0875,31.2375,50.5455,100,100,59,1
2021-11-28 23:30:00,1.00816,22.163,14.5091,26.9333,31.18,50.5364,100,100,60,1
2021-11-28 23:35:00,0.973469,22.1568,14.4667,26.9,31.3,50.5273,100,100,60,1
2021-11-28 23:40:00,0.938776,22.1506,14.425,27.0333,31.35,50.5182,100,100,60,1
2021-11-28 23:45:00,0.904082,22.1444,14.3833,27.2857,31.76,50.5091,100,100,60,1
2021-11-28 23:50:00,0.869388,22.15,14.3417,27.125,31.5667,50.5,100,100,59,1
2021-11-28 23:55:00,0.834694,22.15,14.3,26.875,31.44,50.5,100,100,60,1
2021-11-29 00:00:00,0.8,22.15,14.2857,27.12,31.575,50.5,100,100,60,1
2021-11-29 00:05:00,0.777778,22.1389,14.3,26.8667,31.1333,50.5,100,100,60,1
2021-11-29 00:10:00,0.755556,22.1278,14.3091,26.9,31.2333,50.5,100,100,60,1
2021-11-29 00:15:00,0.733333,22.1167,14.3,26.9667,31.331,50.5,100,100,60,1
2021-11-29 00:20:00,0.711111,22.1056,14.3,27.0333,31.4286,50.5,100,100,60,1
2021-11-29 00:25:00,0.688889,22.0944,14.3,27.02,31.2333,50.5,100,100,60,1
2021-11-29 00:30:00,0.666667,22.0833,14.3,26.86,31.12,50.5,100,100,60,1
2021-11-29 00:35:00,0.644444,22.0722,14.3,27.14,31.5,50.5,100,100,60,1
2021-11-29 00:40:00,0.622222,22.0611,14.3,27.15,31.625,50.5,100,100,60,1
2021-11-29 00:45:00,0.6,22.05,14.3,26.6,31.025,50.5,100,100,60,1
2021-11-29 00:50:00,0.577778,22.0455,14.28,26.68,31,50.5,100,100,60,1
2021-11-29 02:00:00,0.21,22.05,13.9667,27.1333,31.5667,50.5,100,100,60,1
2021-11-29 02:05:00,0.2,22.05,14,26.85,31.3,50.5,100,100,60,1
2021-11-29 08:45:00,1.55714,22.05,14.725,27,31.1444,50.5,100,100,60,1
2021-11-29 08:50:00,1.6119,22.0571,14.7625,26.9,31.22,50.5,100,100,60,1
2021-11-29 08:55:00,1.66667,22.0821,14.8,26.7875,31.025,50.5,100,100,59,1
2021-11-29 09:00:00,1.74444,22.1071,14.8333,26.7889,31.1,50.5,100,100,59,1
2021-11-29 09:05:00,1.82222,22.1321,14.8667,26.8,30.7333,50.5,100,100,59,1
2021-11-29 09:10:00,1.9,22.1571,14.9,26.7667,31.0333,50.5,100,100,59,1
2021-11-29 09:15:00,1.98333,22.15,14.9143,26.825,30.975,50.5769,100,100,60,1
2021-11-29 09:20:00,2.06667,22.1,14.9,26.82,30.75,50.6538,100,100,60,1
2021-11-29 09:25:00,2.15,22.05,14.95,26.7475,30.8333,50.7308,100,100,60,1
2021-11-29 09:30:00,2.1875,22,15,26.675,30.8143,50.8077,100,100,60,1
2021-11-29 09:35:00,2.225,22.05,15.05,26.62,30.6667,50.8846,100,100,60,1
2021-11-29 09:40:00,2.2625,22.05,15.1,26.72,30.7,50.9615,100,100,60,1
2021-11-29 09:45:00,2.3,22.05,15.104,26.7,30.7,51.0385,100,100,60,1
2021-11-29 09:50:00,2.35,22.05,15.108,26.72,30.7,51.1154,100,100,60,1
2021-11-29 09:55:00,2.36667,22.05,15.112,26.6667,30.7,51.1923,100,100,60,1
2021-11-29 10:00:00,2.425,22.05,15.116,26.56,30.675,51.2692,100,100,60,1
2021-11-29 10:05:00,2.48333,22.05,15.12,26.78,30.6333,51.3462,100,100,60,1
2021-11-29 10:10:00,2.54167,22.05,15.1,26.6667,30.6,51.4231,100,100,60,1
2021-11-29 10:15:00,2.6,22.05,15.1,26.7286,30.6667,51.5,100,100,60,1
2021-11-29 10:20:00,2.6125,22.05,15.1333,26.6286,30.625,51.5,99,100,60,1
2021-11-29 10:25:00,2.625,22.05,15.1667,26.7,30.55,51.5,100,100,60,1
2021-11-29 10:30:00,2.6375,22.05,15.2,27,30.6833,51.5,100,100,59,1
2021-11-29 10:35:00,2.65,22.05,15.2333,26.68,30.65,51.5,100,100,60,1
2021-11-29 10:40:00,2.655,22.0519,15.2667,26.9667,31,51.5,100,100,60,1
2021-11-29 10:45:00,2.66,22.0537,15.3,26.6857,30.7,51.5,100,100,60,1
2021-11-29 21:30:00,0.397143,21.6222,13.9,23.4333,25.7714,50.5,100,100,60,1
2021-11-29 23:40:00,-0.54,21.7311,13.7051,29.8,33.96,50.5,100,100,60,1
2021-11-29 23:45:00,-0.56,21.7956,13.7308,30.1,34.3333,50.5,100,100,60,1
2021-11-29 23:50:00,-0.542857,21.86,13.7564,30.2,34.7,50.5,100,100,60,1
2021-11-30 12:05:00,1.28846,20.65,13.8,23.0833,25.35,51.4615,100,100,61,1
2021-11-30 12:10:00,1.27308,20.65,13.8,23.2,25.475,51.5,100,100,61,1
2021-11-30 12:15:00,1.25769,20.65,13.8,22.85,25.15,51.5556,100,100,61,1
2021-11-30 12:20:00,1.24231,20.65,13.8,22.8333,25.05,51.5,100,100,61,1
2021-11-30 12:25:00,1.22692,20.6471,13.8,22.85,25.1333,51.4,100,100,61,1
2021-11-30 12:30:00,1.21154,20.65,13.78,23,25.1,51.5,100,100,61,1
2021-11-30 12:35:00,1.19615,20.65,13.8,22.9,25.1167,51.5455,100,100,61,1
2021-11-30 12:40:00,1.18077,20.6357,13.8,22.8,25.1,51.5,100,100,61,1
2021-11-30 12:45:00,1.16538,20.6214,13.7792,22.9,25.2,51.5,100,100,61,1
2021-11-30 12:50:00,1.15,20.6071,13.7583,22.9,25.15,51.5,100,100,61,1
2021-11-30 12:55:00,1.15,20.5929,13.7375,22.8,25.1333,51,100,100,61,1
2021-11-30 13:00:00,1.14286,20.5786,13.7167,22.8667,25.1667,51.5,100,100,61,1
2021-11-30 13:05:00,1.16,20.5643,13.6958,22.8444,25.1333,52,100,100,61,1
2021-11-30 13:10:00,1.14444,20.55,13.675,22.925,25.3,51.4444,100,100,61,1
2021-11-30 13:15:00,1.15,20.55,13.6542,22.9,25.1,51.5,100,100,61,1
2021-11-30 13:20:00,1.1125,20.55,13.6333,22.85,25.2333,51.5,100,100,61,1
2021-11-30 13:25:00,1.075,20.5467,13.6125,23.05,25.2,51.6,100,100,61,1
2021-11-30 13:30:00,1.0375,20.55,13.5917,22.8,25.15,51.4615,100,100,61,1
2021-11-30 13:35:00,1,20.55,13.5708,23.04,25.1,51.5,100,100,61,1
2021-11-30 13:40:00,1.05,20.56,13.55,22.8333,25.1833,51.5,100,100,61,1
2021-11-30 13:45:00,1.05,20.54,13.54,22.8,25.1667,51.5,100,100,61,1
2021-11-30 13:50:00,1.05,20.5457,13.5425,22.8571,25.1,51.5,100,100,61,1
2021-11-30 13:55:00,1.05,20.5514,13.545,22.85,25.2143,51.5,100,100,61,1
2021-11-30 14:00:00,1.05,20.5571,13.5475,22.88,25.22,51.5,100,100,61,1
2021-11-30 16:30:00,-0.25,20.3462,12.9,22.5667,24.98,50.5,100,100,60,1
2021-11-30 16:35:00,-0.257143,20.35,12.9042,22.3667,24.9333,50.5,100,100,60,1
2021-11-30 16:40:00,-0.242857,20.35,12.9083,22.35,24.9625,50.5,100,100,60,1
2021-11-30 16:45:00,-0.227211,20.3563,12.9125,22.35,24.9917,50.5,100,100,60,1
2021-11-30 16:50:00,-0.211565,20.3625,12.9167,22.55,25.0208,50,100,100,60,1
2021-11-30 16:55:00,-0.195918,20.3687,12.9208,22.35,25.05,51,100,100,60,1
2021-11-30 19:00:00,-1.15,20.5667,12.4078,22.0667,24.35,50.5,100,100,60,1
2021-11-30 19:05:00,-1.2,20.5333,12.3857,22,24.35,50.5385,100,100,60,1
2021-11-30 19:10:00,-1.25,20.4689,12.3343,21.14,23.45,50.4545,100,100,60,1
2021-11-30 19:15:00,-1.3,20.4044,12.2829,20.4667,22.4667,50.5,100,100,60,1
2021-11-30 19:20:00,-1.35,20.34,12.2314,19.9167,21.8,50.5,100,100,60,1
2021-11-30 19:25:00,-1.35,20.35,12.18,19.225,21.0667,50.5556,100,100,60,1
2021-11-30 19:30:00,-1.36667,20.28,12.1133,18.75,20.4667,50.3333,100,100,60,1
2021-11-30 19:35:00,-1.43333,20.21,12.0467,18.7,20.275,50.5,100,100,60,1
2021-11-30 19:40:00,-1.5,20.14,11.98,18.22,19.8,50.5,100,100,60,1
2021-11-30 19:45:00,-1.56667,20.0914,12,17.8,19.55,50.5,100,100,60,1
2021-11-30 19:50:00,-1.61667,20.0429,11.9,17.7333,19.3,50.5,100,100,60,1
2021-11-30 19:55:00,-1.66667,19.9905,11.8,17.5,19.05,51,100,100,60,1
2021-11-30 20:00:00,-1.78333,19.9381,11.7,17.25,18.75,50.5,100,100,60,1
2021-11-30 20:05:00,-1.9,19.8857,11.6429,17.1667,18.5,50.5,100,100,60,1
2021-11-30 20:10:00,-1.91429,19.8333,11.5857,17.05,18.3,50.5,100,100,60,1
2021-11-30 20:15:00,-1.99286,19.7167,11.6,16.8,18.2333,50.4545,100,100,60,1
2021-11-30 20:20:00,-2.07143,19.6,11.5214,16.7,18,50.5385,100,100,60,1
2021-11-30 20:25:00,-2.15,19.57,11.4429,16.54,17.8,50.4615,100,100,60,1
2021-11-30 20:30:00,-2.21667,19.54,11.3643,16.475,17.75,50.5,100,100,60,1
2021-11-30 20:35:00,-2.28333,19.4711,11.2857,16.3333,17.6417,50,100,100,60,1
2021-11-30 20:40:00,-2.35,19.4022,11.1857,16.2,17.5333,49.5,100,100,60,1
2021-11-30 20:45:00,-2.43333,19.3333,11.0857,16.3,17.5667,49.5,100,100,60,1
2021-11-30 20:50:00,-2.51667,19.35,11.1,16.4,17.6,50,100,100,60,1
2021-11-30 22:15:00,-2.8125,19.1,10.78,16.4,17.85,49.5455,100,100,60,1
2021-11-30 22:20:00,-2.79444,19.075,10.8,16.7625,18.0667,49.5,100,100,60,1
2021-11-30 22:25:00,-2.77639,19.05,10.8,16.9,18.54,49.5,100,100,60,1
2021-11-30 22:30:00,-2.75833,19.0333,10.8,17.25,19,49.5,100,100,60,1
2021-11-30 22:35:00,-2.74028,19.0352,10.8111,17.62,19.5333,49.5,100,100,60,1
2021-11-30 22:40:00,-2.72222,19.037,10.8,17.85,19.78,49.5,100,100,60,1
2021-11-30 22:45:00,-2.70417,19.0389,10.7923,17.98,19.9333,49.5,100,100,60,1
2021-11-30 22:50:00,-2.68611,19.0407,10.8333,18.25,20.2,49.5,100,100,60,1
2021-12-01 00:05:00,-2.302,19.0571,11.1,19.6571,21.92,50.5,100,100,60,1
2021-12-01 00:10:00,-2.264,19.0586,11.1,19.65,22.05,50.5111,100,100,60,1
2021-12-01 00:15:00,-2.226,19.06,11.1,19.82,22.15,50.5222,100,100,60,1
2021-12-01 00:20:00,-2.188,19.0682,11.1,19.8667,22.2667,50.5333,100,100,60,1
2021-12-01 00:25:00,-2.15,19.0764,11.1333,20.06,22.2833,50.5444,100,100,60,1
2021-12-01 00:30:00,-2.15,19.0846,11.1667,20.1125,22.3,50.5556,100,100,60,1
2021-12-01 00:35:00,-2.10648,19.0928,11.2,20.2,22.4,50.5667,100,100,60,1
2021-12-01 00:40:00,-2.06296,19.101,11.2333,20.325,22.4875,50.5778,100,100,60,1
2021-12-01 00:45:00,-2.01944,19.1092,11.2667,20.5,22.575,50.5889,100,100,60,1
2021-12-01 00:50:00,-1.97593,19.1174,11.3,20.3667,22.5667,50.6,100,100,60,1
2021-12-01 00:55:00,-1.93241,19.1256,11.4,20.4667,22.74,50.5,100,100,60,1
2021-12-01 01:00:00,-1.88889,19.1338,11.42,20.425,22.65,50.5,100,100,60,1
2021-12-01 01:05:00,-1.9,19.1421,11.44,20.6667,22.82,50.5,100,100,60,1
2021-12-01 01:10:00,-1.83636,19.1503,11.46,20.4333,22.8,50.4615,100,100,60,1
2021-12-01 01:15:00,-1.77273,19.1585,11.48,21.6,23.64,50.5,100,100,60,1
2021-12-01 01:20:00,-1.70909,19.1667,11.5,21.5,24.2,50.5,100,100,60,1
2021-12-01 01:25:00,-1.64545,19.15,11.52,21.775,24.6455,50.5,100,100,60,1
2021-12-01 01:30:00,-1.65,19.1722,11.54,22.5733,25.0667,50.5,100,100,60,1
2021-12-01 01:35:00,-1.65,19.1944,11.56,22.1333,25,50.5455,100,100,60,1
2021-12-01 01:40:00,-1.65,19.2167,11.58,21.6,24.3333,50,100,100,60,1
2021-12-01 01:45:00,-1.66667,19.2389,11.6,22.8133,25.3333,50.5,100,100,60,1
2021-12-01 01:50:00,-1.6,19.2611,11.6111,22.2857,24.9857,50.5,100,100,60,1
2021-12-01 04:50:00,-1.3,19.5455,11.5667,22.16,24.7333,50.5,100,100,60,1
2021-12-01 04:55:00,-1.16667,19.4977,11.6,22.125,24.475,51,100,100,60,1
2021-12-01 05:00:00,-1.03333,19.45,13.3412,27.5083,26.2083,20.6957,100,100,47,1
2021-12-01 05:05:00,-0.8,19.35,12.9667,23.3462,26.025,44.1,100,100,59,1
2021-12-01 05:10:00,-1.23333,19.35,12.4778,22.725,25.425,50,100,100,60,1
2021-12-01 05:15:00,-1.44167,19.35,11.9889,22.3286,25.2,50.5,100,100,60,1
2021-12-01 05:20:00,-1.65,19.35,11.5,21.85,24.6333,50.5,100,100,60,1
2021-12-01 05:25:00,-1.825,19.35,11.4686,21.72,24.38,50.5455,100,100,60,1
2021-12-01 05:30:00,-2,19.35,11.4371,21.5433,24.1,50.4706,100,100,60,1
2021-12-01 05:35:00,-2.04,19.35,11.4057,21.3667,23.8,50.5,100,100,60,1
2021-12-01 05:40:00,-2.08,19.35,11.3743,21.2,23.9333,50.5,98,100,60,1
2021-12-01 05:45:00,-2.12,19.3429,11.3429,21.12,23.65,50.5,100,100,60,1
2021-12-01 07:05:00,-1.9,19.14,11.3,19.8167,22.1,50.5,100,100,60,1
2021-12-01 07:10:00,-1.9,19.15,11.2889,19.8,22.1,50.5,100,100,60,1
2021-12-01 07:15:00,-1.9,19.1125,11.3,19.775,22.2,50.5,100,100,60,1
